"Date","Day","State","County","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-26,8,"Pennsylvania","Northampton",56,3,305285,0.00018344,0.00000983
2020-03-27,9,"Pennsylvania","Northampton",79,3,305285,0.00025877,0.00000983
2020-03-28,10,"Pennsylvania","Northampton",94,4,305285,0.00030791,0.0000131
2020-03-29,11,"Pennsylvania","Northampton",126,4,305285,0.00041273,0.0000131
2020-03-30,12,"Pennsylvania","Northampton",184,5,305285,0.00060272,0.00001638
2020-03-31,13,"Pennsylvania","Northampton",245,5,305285,0.00080253,0.00001638
2020-04-01,14,"Pennsylvania","Northampton",312,5,305285,0.001022,0.00001638
2020-04-02,15,"Pennsylvania","Northampton",378,9,305285,0.00123819,0.00002948
2020-04-03,16,"Pennsylvania","Northampton",466,10,305285,0.00152644,0.00003276
2020-04-03,0,"Pennsylvania","Perry",4,1,46272,0.00008645,0.00002161
2020-03-25,0,"Pennsylvania","Philadelphia",342,1,1584064,0.0002159,0.00000063
2020-03-26,1,"Pennsylvania","Philadelphia",475,1,1584064,0.00029986,0.00000063
2020-03-27,2,"Pennsylvania","Philadelphia",637,2,1584064,0.00040213,0.00000126
2020-03-28,3,"Pennsylvania","Philadelphia",803,5,1584064,0.00050692,0.00000316
2020-03-29,4,"Pennsylvania","Philadelphia",890,8,1584064,0.00056185,0.00000505
2020-03-30,5,"Pennsylvania","Philadelphia",1072,8,1584064,0.00067674,0.00000505
2020-03-31,6,"Pennsylvania","Philadelphia",1315,10,1584064,0.00083014,0.00000631
2020-04-01,7,"Pennsylvania","Philadelphia",1675,10,1584064,0.00105741,0.00000631
2020-04-02,8,"Pennsylvania","Philadelphia",2100,13,1584064,0.0013257,0.00000821
2020-04-03,9,"Pennsylvania","Philadelphia",2430,14,1584064,0.00153403,0.00000884
2020-03-28,0,"Pennsylvania","Pike",27,1,55809,0.00048379,0.00001792
2020-03-29,1,"Pennsylvania","Pike",33,1,55809,0.0005913,0.00001792
2020-03-30,2,"Pennsylvania","Pike",39,1,55809,0.00069881,0.00001792
2020-03-31,3,"Pennsylvania","Pike",48,1,55809,0.00086008,0.00001792
2020-04-01,4,"Pennsylvania","Pike",57,1,55809,0.00102134,0.00001792
2020-04-02,5,"Pennsylvania","Pike",68,1,55809,0.00121844,0.00001792
2020-04-03,6,"Pennsylvania","Pike",83,1,55809,0.00148722,0.00001792
2020-03-31,0,"Pennsylvania","Snyder",2,1,40372,0.00004954,0.00002477
2020-04-01,1,"Pennsylvania","Snyder",3,1,40372,0.00007431,0.00002477
2020-04-02,2,"Pennsylvania","Snyder",3,1,40372,0.00007431,0.00002477
2020-04-03,3,"Pennsylvania","Snyder",4,1,40372,0.00009908,0.00002477
2020-04-02,0,"Pennsylvania","York",102,1,449058,0.00022714,0.00000223
2020-04-03,1,"Pennsylvania","York",121,1,449058,0.00026945,0.00000223
2020-04-03,0,"Rhode Island","Providence",418,3,638931,0.00065422,0.0000047
2020-03-28,0,"Rhode Island","Unassigned",107,2,0,Inf,Inf
2020-03-29,1,"Rhode Island","Unassigned",57,3,0,Inf,Inf
2020-03-30,2,"Rhode Island","Unassigned",171,4,0,Inf,Inf
2020-03-31,3,"Rhode Island","Unassigned",184,8,0,Inf,Inf
2020-04-01,4,"Rhode Island","Unassigned",160,10,0,Inf,Inf
2020-04-02,5,"Rhode Island","Unassigned",80,12,0,Inf,Inf
2020-04-03,6,"Rhode Island","Unassigned",146,11,0,Inf,Inf
2020-03-31,0,"South Carolina","Aiken",13,1,170872,0.00007608,0.00000585
2020-04-01,1,"South Carolina","Aiken",18,1,170872,0.00010534,0.00000585
2020-04-02,2,"South Carolina","Aiken",22,1,170872,0.00012875,0.00000585
2020-04-03,3,"South Carolina","Aiken",22,1,170872,0.00012875,0.00000585
2020-03-30,0,"South Carolina","Anderson",31,1,202558,0.00015304,0.00000494
2020-03-31,1,"South Carolina","Anderson",39,1,202558,0.00019254,0.00000494
2020-04-01,2,"South Carolina","Anderson",47,2,202558,0.00023203,0.00000987
2020-04-02,3,"South Carolina","Anderson",57,3,202558,0.0002814,0.00001481
2020-04-03,4,"South Carolina","Anderson",62,3,202558,0.00030609,0.00001481
2020-03-30,0,"South Carolina","Beaufort",74,1,192122,0.00038517,0.00000521
2020-03-31,1,"South Carolina","Beaufort",91,1,192122,0.00047366,0.00000521
2020-04-01,2,"South Carolina","Beaufort",101,2,192122,0.00052571,0.00001041
2020-04-02,3,"South Carolina","Beaufort",130,2,192122,0.00067665,0.00001041
2020-04-03,4,"South Carolina","Beaufort",131,2,192122,0.00068186,0.00001041
2020-03-31,0,"South Carolina","Calhoun",3,1,14553,0.00020614,0.00006871
2020-04-01,1,"South Carolina","Calhoun",3,1,14553,0.00020614,0.00006871
2020-04-02,2,"South Carolina","Calhoun",3,1,14553,0.00020614,0.00006871
2020-04-03,3,"South Carolina","Calhoun",3,1,14553,0.00020614,0.00006871
2020-03-23,0,"South Carolina","Charleston",31,1,411406,0.00007535,0.00000243
2020-03-24,1,"South Carolina","Charleston",36,1,411406,0.0000875,0.00000243
2020-03-25,2,"South Carolina","Charleston",52,1,411406,0.0001264,0.00000243
2020-03-26,3,"South Carolina","Charleston",52,1,411406,0.0001264,0.00000243
2020-03-27,4,"South Carolina","Charleston",92,1,411406,0.00022362,0.00000243
2020-03-28,5,"South Carolina","Charleston",108,1,411406,0.00026251,0.00000243
2020-03-29,6,"South Carolina","Charleston",117,1,411406,0.00028439,0.00000243
2020-03-30,7,"South Carolina","Charleston",123,1,411406,0.00029897,0.00000243
2020-03-31,8,"South Carolina","Charleston",142,1,411406,0.00034516,0.00000243
2020-04-01,9,"South Carolina","Charleston",190,1,411406,0.00046183,0.00000243
2020-04-02,10,"South Carolina","Charleston",231,1,411406,0.00056149,0.00000243
2020-04-03,11,"South Carolina","Charleston",247,1,411406,0.00060038,0.00000243
2020-03-20,0,"South Carolina","Clarendon",1,1,33745,0.00002963,0.00002963
2020-03-21,1,"South Carolina","Clarendon",1,1,33745,0.00002963,0.00002963
2020-03-22,2,"South Carolina","Clarendon",1,1,33745,0.00002963,0.00002963
2020-03-23,3,"South Carolina","Clarendon",4,1,33745,0.00011854,0.00002963
2020-03-24,4,"South Carolina","Clarendon",5,1,33745,0.00014817,0.00002963
2020-03-25,5,"South Carolina","Clarendon",5,1,33745,0.00014817,0.00002963
2020-03-26,6,"South Carolina","Clarendon",5,1,33745,0.00014817,0.00002963
2020-03-27,7,"South Carolina","Clarendon",6,1,33745,0.0001778,0.00002963
2020-03-28,8,"South Carolina","Clarendon",7,1,33745,0.00020744,0.00002963
2020-03-29,9,"South Carolina","Clarendon",16,1,33745,0.00047414,0.00002963
2020-03-30,10,"South Carolina","Clarendon",18,1,33745,0.00053341,0.00002963
2020-03-31,11,"South Carolina","Clarendon",25,1,33745,0.00074085,0.00002963
2020-04-01,12,"South Carolina","Clarendon",28,1,33745,0.00082975,0.00002963
2020-04-02,13,"South Carolina","Clarendon",31,1,33745,0.00091865,0.00002963
2020-04-03,14,"South Carolina","Clarendon",34,1,33745,0.00100756,0.00002963
2020-03-20,0,"South Carolina","Florence",1,1,138293,0.00000723,0.00000723
2020-03-21,1,"South Carolina","Florence",1,1,138293,0.00000723,0.00000723
2020-03-22,2,"South Carolina","Florence",1,1,138293,0.00000723,0.00000723
2020-03-23,3,"South Carolina","Florence",3,1,138293,0.00002169,0.00000723
2020-03-24,4,"South Carolina","Florence",5,1,138293,0.00003616,0.00000723
2020-03-25,5,"South Carolina","Florence",5,2,138293,0.00003616,0.00001446
2020-03-26,6,"South Carolina","Florence",5,2,138293,0.00003616,0.00001446
2020-03-27,7,"South Carolina","Florence",11,3,138293,0.00007954,0.00002169
2020-03-28,8,"South Carolina","Florence",12,3,138293,0.00008677,0.00002169
2020-03-29,9,"South Carolina","Florence",14,3,138293,0.00010123,0.00002169
2020-03-30,10,"South Carolina","Florence",15,3,138293,0.00010847,0.00002169
2020-03-31,11,"South Carolina","Florence",19,3,138293,0.00013739,0.00002169
2020-04-01,12,"South Carolina","Florence",21,3,138293,0.00015185,0.00002169
2020-04-02,13,"South Carolina","Florence",26,5,138293,0.00018801,0.00003616
2020-04-03,14,"South Carolina","Florence",29,5,138293,0.0002097,0.00003616
2020-03-27,0,"South Carolina","Greenville",51,1,523542,0.00009741,0.00000191
2020-03-28,1,"South Carolina","Greenville",57,1,523542,0.00010887,0.00000191
2020-03-29,2,"South Carolina","Greenville",71,1,523542,0.00013561,0.00000191
2020-03-30,3,"South Carolina","Greenville",88,1,523542,0.00016809,0.00000191
2020-03-31,4,"South Carolina","Greenville",106,1,523542,0.00020247,0.00000191
2020-04-01,5,"South Carolina","Greenville",129,1,523542,0.0002464,0.00000191
2020-04-02,6,"South Carolina","Greenville",154,1,523542,0.00029415,0.00000191
2020-04-03,7,"South Carolina","Greenville",174,2,523542,0.00033235,0.00000382
2020-03-25,0,"South Carolina","Horry",20,1,354081,0.00005648,0.00000282
2020-03-26,1,"South Carolina","Horry",20,1,354081,0.00005648,0.00000282
2020-03-27,2,"South Carolina","Horry",24,1,354081,0.00006778,0.00000282
2020-03-28,3,"South Carolina","Horry",28,2,354081,0.00007908,0.00000565
2020-03-29,4,"South Carolina","Horry",31,3,354081,0.00008755,0.00000847
2020-03-30,5,"South Carolina","Horry",32,3,354081,0.00009037,0.00000847
2020-03-31,6,"South Carolina","Horry",37,3,354081,0.0001045,0.00000847
2020-04-01,7,"South Carolina","Horry",42,3,354081,0.00011862,0.00000847
2020-04-02,8,"South Carolina","Horry",50,4,354081,0.00014121,0.0000113
2020-04-03,9,"South Carolina","Horry",51,4,354081,0.00014403,0.0000113
2020-03-23,0,"South Carolina","Kershaw",54,1,66551,0.00081141,0.00001503
2020-03-24,1,"South Carolina","Kershaw",58,1,66551,0.00087151,0.00001503
2020-03-25,2,"South Carolina","Kershaw",63,1,66551,0.00094664,0.00001503
2020-03-26,3,"South Carolina","Kershaw",63,1,66551,0.00094664,0.00001503
2020-03-27,4,"South Carolina","Kershaw",70,2,66551,0.00105182,0.00003005
2020-03-28,5,"South Carolina","Kershaw",77,2,66551,0.00115701,0.00003005
2020-03-29,6,"South Carolina","Kershaw",83,2,66551,0.00124716,0.00003005
2020-03-30,7,"South Carolina","Kershaw",99,2,66551,0.00148758,0.00003005
2020-03-31,8,"South Carolina","Kershaw",105,2,66551,0.00157774,0.00003005
2020-04-01,9,"South Carolina","Kershaw",116,2,66551,0.00174302,0.00003005
2020-04-02,10,"South Carolina","Kershaw",129,2,66551,0.00193836,0.00003005
2020-04-03,11,"South Carolina","Kershaw",136,2,66551,0.00204355,0.00003005
2020-04-01,0,"South Carolina","Lee",5,1,16828,0.00029712,0.00005942
2020-04-02,1,"South Carolina","Lee",8,1,16828,0.0004754,0.00005942
2020-04-03,2,"South Carolina","Lee",13,1,16828,0.00077252,0.00005942
2020-03-16,0,"South Carolina","Lexington",2,1,298750,0.00000669,0.00000335
2020-03-17,1,"South Carolina","Lexington",3,1,298750,0.00001004,0.00000335
2020-03-18,2,"South Carolina","Lexington",4,1,298750,0.00001339,0.00000335
2020-03-19,3,"South Carolina","Lexington",5,1,298750,0.00001674,0.00000335
2020-03-20,4,"South Carolina","Lexington",8,1,298750,0.00002678,0.00000335
2020-03-21,5,"South Carolina","Lexington",12,1,298750,0.00004017,0.00000335
2020-03-22,6,"South Carolina","Lexington",12,1,298750,0.00004017,0.00000335
2020-03-23,7,"South Carolina","Lexington",17,1,298750,0.0000569,0.00000335
2020-03-24,8,"South Carolina","Lexington",19,1,298750,0.0000636,0.00000335
2020-03-25,9,"South Carolina","Lexington",18,1,298750,0.00006025,0.00000335
2020-03-26,10,"South Carolina","Lexington",18,1,298750,0.00006025,0.00000335
2020-03-27,11,"South Carolina","Lexington",25,1,298750,0.00008368,0.00000335
2020-03-28,12,"South Carolina","Lexington",30,1,298750,0.00010042,0.00000335
2020-03-29,13,"South Carolina","Lexington",35,1,298750,0.00011715,0.00000335
2020-03-30,14,"South Carolina","Lexington",41,1,298750,0.00013724,0.00000335
2020-03-31,15,"South Carolina","Lexington",54,1,298750,0.00018075,0.00000335
2020-04-01,16,"South Carolina","Lexington",61,1,298750,0.00020418,0.00000335
2020-04-02,17,"South Carolina","Lexington",70,1,298750,0.00023431,0.00000335
2020-04-03,18,"South Carolina","Lexington",78,1,298750,0.00026109,0.00000335
2020-03-31,0,"South Carolina","Marion",2,1,30657,0.00006524,0.00003262
2020-04-01,1,"South Carolina","Marion",2,1,30657,0.00006524,0.00003262
2020-04-02,2,"South Carolina","Marion",2,1,30657,0.00006524,0.00003262
2020-04-03,3,"South Carolina","Marion",2,1,30657,0.00006524,0.00003262
2020-03-27,0,"South Carolina","Richland",65,1,415759,0.00015634,0.00000241
2020-03-28,1,"South Carolina","Richland",81,2,415759,0.00019482,0.00000481
2020-03-29,2,"South Carolina","Richland",95,2,415759,0.0002285,0.00000481
2020-03-30,3,"South Carolina","Richland",135,2,415759,0.00032471,0.00000481
2020-03-31,4,"South Carolina","Richland",148,2,415759,0.00035598,0.00000481
2020-04-01,5,"South Carolina","Richland",176,3,415759,0.00042332,0.00000722
2020-04-02,6,"South Carolina","Richland",200,3,415759,0.00048105,0.00000722
2020-04-03,7,"South Carolina","Richland",224,5,415759,0.00053877,0.00001203
2020-03-26,0,"South Carolina","Sumter",10,2,106721,0.0000937,0.00001874
2020-03-27,1,"South Carolina","Sumter",10,2,106721,0.0000937,0.00001874
2020-03-28,2,"South Carolina","Sumter",24,2,106721,0.00022489,0.00001874
2020-03-29,3,"South Carolina","Sumter",30,2,106721,0.00028111,0.00001874
2020-03-30,4,"South Carolina","Sumter",34,2,106721,0.00031859,0.00001874
2020-03-31,5,"South Carolina","Sumter",39,2,106721,0.00036544,0.00001874
2020-04-01,6,"South Carolina","Sumter",48,2,106721,0.00044977,0.00001874
2020-04-02,7,"South Carolina","Sumter",66,3,106721,0.00061843,0.00002811
2020-04-03,8,"South Carolina","Sumter",75,3,106721,0.00070277,0.00002811
2020-03-31,0,"South Carolina","York",56,1,280979,0.0001993,0.00000356
2020-04-01,1,"South Carolina","York",66,1,280979,0.00023489,0.00000356
2020-04-02,2,"South Carolina","York",66,1,280979,0.00023489,0.00000356
2020-04-03,3,"South Carolina","York",73,1,280979,0.00025981,0.00000356
2020-04-01,0,"South Dakota","Beadle",21,1,18453,0.00113803,0.00005419
2020-04-02,1,"South Dakota","Beadle",21,1,18453,0.00113803,0.00005419
2020-04-03,2,"South Dakota","Beadle",21,1,18453,0.00113803,0.00005419
2020-03-11,0,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-12,1,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-13,2,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-14,3,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-15,4,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-16,5,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-17,6,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-18,7,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-19,8,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-20,9,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-21,10,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-22,11,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-23,12,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-24,13,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-25,14,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-26,15,"South Dakota","Pennington",1,1,113775,0.00000879,0.00000879
2020-03-27,16,"South Dakota","Pennington",3,1,113775,0.00002637,0.00000879
2020-03-28,17,"South Dakota","Pennington",3,1,113775,0.00002637,0.00000879
2020-03-29,18,"South Dakota","Pennington",4,1,113775,0.00003516,0.00000879
2020-03-30,19,"South Dakota","Pennington",5,1,113775,0.00004395,0.00000879
2020-03-31,20,"South Dakota","Pennington",5,1,113775,0.00004395,0.00000879
2020-04-01,21,"South Dakota","Pennington",5,1,113775,0.00004395,0.00000879
2020-04-02,22,"South Dakota","Pennington",6,1,113775,0.00005274,0.00000879
2020-04-03,23,"South Dakota","Pennington",6,1,113775,0.00005274,0.00000879
2020-03-20,0,"Tennessee","Davidson",101,1,694144,0.0001455,0.00000144
2020-03-21,1,"Tennessee","Davidson",140,1,694144,0.00020169,0.00000144
2020-03-22,2,"Tennessee","Davidson",167,2,694144,0.00024058,0.00000288
2020-03-23,3,"Tennessee","Davidson",164,2,694144,0.00023626,0.00000288
2020-03-24,4,"Tennessee","Davidson",253,2,694144,0.00036448,0.00000288
2020-03-25,5,"Tennessee","Davidson",257,2,694144,0.00037024,0.00000288
2020-03-26,6,"Tennessee","Davidson",293,2,694144,0.0004221,0.00000288
2020-03-27,7,"Tennessee","Davidson",312,2,694144,0.00044947,0.00000288
2020-03-28,8,"Tennessee","Davidson",376,2,694144,0.00054167,0.00000288
2020-03-29,9,"Tennessee","Davidson",394,2,694144,0.00056761,0.00000288
2020-03-30,10,"Tennessee","Davidson",443,3,694144,0.0006382,0.00000432
2020-03-31,11,"Tennessee","Davidson",541,3,694144,0.00077938,0.00000432
2020-04-01,12,"Tennessee","Davidson",673,4,694144,0.00096954,0.00000576
2020-04-02,13,"Tennessee","Davidson",617,5,694144,0.00088886,0.0000072
2020-04-03,14,"Tennessee","Davidson",685,6,694144,0.00098683,0.00000864
2020-04-03,0,"Tennessee","Franklin",12,1,42208,0.00028431,0.00002369
2020-04-02,0,"Tennessee","Greene",16,1,69069,0.00023165,0.00001448
2020-04-03,1,"Tennessee","Greene",16,1,69069,0.00023165,0.00001448
2020-03-25,0,"Tennessee","Hamilton",26,1,367804,0.00007069,0.00000272
2020-03-26,1,"Tennessee","Hamilton",30,1,367804,0.00008157,0.00000272
2020-03-27,2,"Tennessee","Hamilton",30,1,367804,0.00008157,0.00000272
2020-03-28,3,"Tennessee","Hamilton",35,1,367804,0.00009516,0.00000272
2020-03-29,4,"Tennessee","Hamilton",35,1,367804,0.00009516,0.00000272
2020-03-30,5,"Tennessee","Hamilton",35,1,367804,0.00009516,0.00000272
2020-03-31,6,"Tennessee","Hamilton",50,3,367804,0.00013594,0.00000816
2020-04-01,7,"Tennessee","Hamilton",50,3,367804,0.00013594,0.00000816
2020-04-02,8,"Tennessee","Hamilton",61,5,367804,0.00016585,0.00001359
2020-04-03,9,"Tennessee","Hamilton",67,5,367804,0.00018216,0.00001359
2020-04-03,0,"Tennessee","Hawkins",8,1,56786,0.00014088,0.00001761
2020-03-30,0,"Tennessee","Knox",57,1,470313,0.0001212,0.00000213
2020-03-31,1,"Tennessee","Knox",66,1,470313,0.00014033,0.00000213
2020-04-01,2,"Tennessee","Knox",78,1,470313,0.00016585,0.00000213
2020-04-02,3,"Tennessee","Knox",92,1,470313,0.00019561,0.00000213
2020-04-03,4,"Tennessee","Knox",98,1,470313,0.00020837,0.00000213
2020-04-02,0,"Tennessee","Marion",13,1,28907,0.00044972,0.00003459
2020-04-03,1,"Tennessee","Marion",14,1,28907,0.00048431,0.00003459
2020-04-03,0,"Tennessee","Obion",2,1,30069,0.00006651,0.00003326
2020-04-02,0,"Tennessee","Out of TN",243,1,0,Inf,Inf
2020-04-03,1,"Tennessee","Out of TN",187,1,0,Inf,Inf
2020-04-02,0,"Tennessee","Rutherford",113,1,332285,0.00034007,0.00000301
2020-04-03,1,"Tennessee","Rutherford",127,3,332285,0.0003822,0.00000903
2020-03-29,0,"Tennessee","Shelby",362,1,937166,0.00038627,0.00000107
2020-03-30,1,"Tennessee","Shelby",396,1,937166,0.00042255,0.00000107
2020-03-31,2,"Tennessee","Shelby",428,1,937166,0.0004567,0.00000107
2020-04-01,3,"Tennessee","Shelby",496,1,937166,0.00052926,0.00000107
2020-04-02,4,"Tennessee","Shelby",638,7,937166,0.00068078,0.00000747
2020-04-03,5,"Tennessee","Shelby",640,7,937166,0.00068291,0.00000747
2020-04-03,0,"Tennessee","Sullivan",18,1,158348,0.00011367,0.00000632
2020-03-30,0,"Tennessee","Sumner",179,4,191283,0.00093579,0.00002091
2020-03-31,1,"Tennessee","Sumner",184,4,191283,0.00096193,0.00002091
2020-04-01,2,"Tennessee","Sumner",201,4,191283,0.0010508,0.00002091
2020-04-02,3,"Tennessee","Sumner",268,11,191283,0.00140107,0.00005751
2020-04-03,4,"Tennessee","Sumner",283,8,191283,0.00147948,0.00004182
2020-04-02,0,"Tennessee","Trousdale",6,1,11284,0.00053173,0.00008862
2020-04-03,1,"Tennessee","Trousdale",7,1,11284,0.00062035,0.00008862
2020-03-27,0,"Tennessee","Unassigned",172,3,0,Inf,Inf
2020-03-28,1,"Tennessee","Unassigned",161,4,0,Inf,Inf
2020-03-29,2,"Tennessee","Unassigned",190,4,0,Inf,Inf
2020-03-30,3,"Tennessee","Unassigned",197,4,0,Inf,Inf
2020-03-31,4,"Tennessee","Unassigned",307,11,0,Inf,Inf
2020-04-01,5,"Tennessee","Unassigned",442,11,0,Inf,Inf
2020-04-02,0,"Tennessee","Williamson",199,2,238412,0.00083469,0.00000839
2020-04-03,1,"Tennessee","Williamson",221,3,238412,0.00092697,0.00001258
2020-03-26,0,"Texas","Bell",20,1,362924,0.00005511,0.00000276
2020-03-27,1,"Texas","Bell",25,1,362924,0.00006888,0.00000276
2020-03-28,2,"Texas","Bell",28,1,362924,0.00007715,0.00000276
2020-03-29,3,"Texas","Bell",28,1,362924,0.00007715,0.00000276
2020-03-30,4,"Texas","Bell",36,1,362924,0.00009919,0.00000276
2020-03-31,5,"Texas","Bell",44,1,362924,0.00012124,0.00000276
2020-04-01,6,"Texas","Bell",46,1,362924,0.00012675,0.00000276
2020-04-02,7,"Texas","Bell",51,1,362924,0.00014053,0.00000276
2020-04-03,8,"Texas","Bell",51,1,362924,0.00014053,0.00000276
2020-03-22,0,"Texas","Bexar",46,1,2003554,0.00002296,0.0000005
2020-03-23,1,"Texas","Bexar",57,1,2003554,0.00002845,0.0000005
2020-03-24,2,"Texas","Bexar",69,1,2003554,0.00003444,0.0000005
2020-03-25,3,"Texas","Bexar",69,2,2003554,0.00003444,0.000001
2020-03-26,4,"Texas","Bexar",84,3,2003554,0.00004193,0.0000015
2020-03-27,5,"Texas","Bexar",113,5,2003554,0.0000564,0.0000025
2020-03-28,6,"Texas","Bexar",125,5,2003554,0.00006239,0.0000025
2020-03-29,7,"Texas","Bexar",140,5,2003554,0.00006988,0.0000025
2020-03-30,8,"Texas","Bexar",157,6,2003554,0.00007836,0.00000299
2020-03-31,9,"Texas","Bexar",168,6,2003554,0.00008385,0.00000299
2020-04-01,10,"Texas","Bexar",207,9,2003554,0.00010332,0.00000449
2020-04-02,11,"Texas","Bexar",229,9,2003554,0.0001143,0.00000449
2020-04-03,12,"Texas","Bexar",254,9,2003554,0.00012677,0.00000449
2020-03-31,0,"Texas","Bowie",9,1,93245,0.00009652,0.00001072
2020-04-01,1,"Texas","Bowie",9,1,93245,0.00009652,0.00001072
2020-04-02,2,"Texas","Bowie",9,1,93245,0.00009652,0.00001072
2020-04-03,3,"Texas","Bowie",10,1,93245,0.00010724,0.00001072
2020-03-30,0,"Texas","Brazoria",68,1,374264,0.00018169,0.00000267
2020-03-31,1,"Texas","Brazoria",95,1,374264,0.00025383,0.00000267
2020-04-01,2,"Texas","Brazoria",95,1,374264,0.00025383,0.00000267
2020-04-02,3,"Texas","Brazoria",109,1,374264,0.00029124,0.00000267
2020-04-03,4,"Texas","Brazoria",123,1,374264,0.00032865,0.00000267
2020-03-28,0,"Texas","Brazos",40,1,229211,0.00017451,0.00000436
2020-03-29,1,"Texas","Brazos",44,2,229211,0.00019196,0.00000873
2020-03-30,2,"Texas","Brazos",46,2,229211,0.00020069,0.00000873
2020-03-31,3,"Texas","Brazos",53,2,229211,0.00023123,0.00000873
